2012-06-29,1598.50
2012-06-28,1558.50
2012-06-27,1573.50
2012-06-26,1576.00
2012-06-25,1570.00
2012-06-22,1565.50
2012-06-21,1582.00
2012-06-20,1601.00
2012-06-19,1625.50
2012-06-18,1615.50
2012-06-15,1627.25
2012-06-14,1613.50
2012-06-13,1619.50
2012-06-12,1603.50
2012-06-11,1584.00
2012-06-08,1576.50
2012-06-07,1606.00
2012-06-06,1635.00
2012-06-01,1606.00
2012-05-31,1558.00
2012-05-30,1540.00
2012-05-29,1579.50
2012-05-25,1569.50
2012-05-24,1568.50
2012-05-23,1549.00
2012-05-22,1582.50
2012-05-21,1592.00
2012-05-18,1589.50
2012-05-17,1554.00
2012-05-16,1548.50
2012-05-15,1557.30
2012-05-14,1558.50
2012-05-11,1583.00
2012-05-10,1598.50
2012-05-09,1582.50
2012-05-08,1602.50
2012-05-04,1643.75
2012-05-03,1637.75
2012-05-02,1648.00
2012-05-01,1664.00
2012-04-30,1651.25
2012-04-27,1663.50
2012-04-26,1653.50
2012-04-25,1637.75
2012-04-24,1649.50
2012-04-23,1629.00
2012-04-20,1641.50
2012-04-19,1650.00
2012-04-17,1635.50
2012-04-13,1666.50
2012-04-12,1668.50
2012-04-11,1658.00
2012-04-10,1644.00
2012-04-05,1631.00
2012-04-04,1621.00
2012-04-03,1676.25
2012-04-02,1677.50
2012-03-30,1662.50
2012-03-29,1657.50
2012-03-28,1676.00
2012-03-27,1692.00
2012-03-26,1680.25
2012-03-23,1664.00
2012-03-22,1635.50
2012-03-21,1649.25
2012-03-20,1656.75
2012-03-19,1661.50
2012-03-16,1658.00
2012-03-15,1648.00
2012-03-14,1644.25
2012-03-13,1690.00
2012-03-12,1697.50
2012-03-09,1687.50
2012-03-08,1690.00
2012-03-07,1677.50
2012-03-06,1669.10
2012-03-05,1705.00
2012-03-02,1707.00
2012-03-01,1714.00
2012-02-29,1770.00
2012-02-28,1781.00
2012-02-27,1772.00
2012-02-24,1777.50
2012-02-23,1777.00
2012-02-22,1752.00
2012-02-21,1748.00
2012-02-20,1733.00
2012-02-17,1723.00
2012-02-16,1713.00
2012-02-15,1733.00
2012-02-14,1722.00
2012-02-13,1720.00
2012-02-10,1711.50
2012-02-09,1748.00
2012-02-08,1746.00
2012-02-07,1724.00
2012-02-06,1719.00
2012-02-03,1734.00
2012-02-02,1751.00
2012-02-01,1740.00
2012-01-31,1744.20
2012-01-30,1729.00
2012-01-27,1726.00
2012-01-26,1727.00
2012-01-25,1650.00
2012-01-24,1665.50
2012-01-23,1675.50
2012-01-20,1653.00
2012-01-19,1655.00
2012-01-18,1647.00
2012-01-17,1656.00
2012-01-13,1635.50
